,year,SimMod2.6_co2,SimMod2.6_t,SimMod2.6_f,SimMod4.5_co2,SimMod4.5_t,SimMod4.5_f,SimMod6.0_co2,SimMod6.0_t,SimMod6.0_f,SimMod8.5_co2,SimMod8.5_t,SimMod8.5_f
22,1787,0.449364048033,-0.6132318826250371,-1.1021167787139146,0.449364048033,-0.6132318826250371,-1.1021167787139146,0.449364048033,-0.6132318826250371,-1.1021167787139146,0.449364048033,-0.6132318826250371,-1.1021167787139146
23,1788,0.468955609033,-0.6128160623777892,-1.1011427460502965,0.468955609033,-0.6128160623777892,-1.1011427460502965,0.468955609033,-0.6128160623777892,-1.1011427460502965,0.468955609033,-0.6128160623777892,-1.1011427460502965
24,1789,0.48854713333300004,-0.6123573977113698,-1.1000774761855279,0.48854713333300004,-0.6123573977113698,-1.1000774761855279,0.48854713333300004,-0.6123573977113698,-1.1000774761855279,0.48854713333300004,-0.6123573977113698,-1.1000774761855279
25,1790,0.5081386943330001,-0.611855034730879,-1.0989201411586977,0.5081386943330001,-0.611855034730879,-1.0989201411586977,0.5081386943330001,-0.611855034730879,-1.0989201411586977,0.5081386943330001,-0.611855034730879,-1.0989201411586977
26,1791,0.5314002186329999,-0.6114121290202607,-1.098118414744798,0.5314002186329999,-0.6114121290202607,-1.098118414744798,0.5314002186329999,-0.6114121290202607,-1.098118414744798,0.5314002186329999,-0.6114121290202607,-1.098118414744798
27,1792,0.5509917796330001,-0.6109477741842485,-1.0972206523233945,0.5509917796330001,-0.6109477741842485,-1.0972206523233945,0.5509917796330001,-0.6109477741842485,-1.0972206523233945,0.5509917796330001,-0.6109477741842485,-1.0972206523233945
28,1793,0.570583340633,-0.6103533919334112,-1.095791143386756,0.570583340633,-0.6103533919334112,-1.095791143386756,0.570583340633,-0.6103533919334112,-1.095791143386756,0.570583340633,-0.6103533919334112,-1.095791143386756
29,1794,0.590174864933,-0.6097042705112622,-1.094278419026478,0.590174864933,-0.6097042705112622,-1.094278419026478,0.590174864933,-0.6097042705112622,-1.094278419026478,0.590174864933,-0.6097042705112622,-1.094278419026478
30,1795,0.609766425933,-0.6090046593175229,-1.092684686852608,0.609766425933,-0.6090046593175229,-1.092684686852608,0.609766425933,-0.6090046593175229,-1.092684686852608,0.609766425933,-0.6090046593175229,-1.092684686852608
31,1796,0.6293579869329999,-0.6082571495433199,-1.0910121639746917,0.6293579869329999,-0.6082571495433199,-1.0910121639746917,0.6293579869329999,-0.6082571495433199,-1.0910121639746917,0.6293579869329999,-0.6082571495433199,-1.0910121639746917
32,1797,0.6526195112329999,-0.6075669671525142,-1.089709030099892,0.6526195112329999,-0.6075669671525142,-1.089709030099892,0.6526195112329999,-0.6075669671525142,-1.089709030099892,0.6526195112329999,-0.6075669671525142,-1.089709030099892
33,1798,0.6722110722329999,-0.6068545220237832,-1.088323276155491,0.6722110722329999,-0.6068545220237832,-1.088323276155491,0.6722110722329999,-0.6068545220237832,-1.088323276155491,0.6722110722329999,-0.6068545220237832,-1.088323276155491
34,1799,0.691802596533,-0.606012273131944,-1.0864192475467684,0.691802596533,-0.606012273131944,-1.0864192475467684,0.691802596533,-0.606012273131944,-1.0864192475467684,0.691802596533,-0.606012273131944,-1.0864192475467684
35,1800,0.7150641575329999,-0.6052189582613899,-1.0848879115735388,0.7150641575329999,-0.6052189582613899,-1.0848879115735388,0.7150641575329999,-0.6052189582613899,-1.0848879115735388,0.7150641575329999,-0.6052189582613899,-1.0848879115735388
36,1801,0.7346557185329999,-0.60439748817012,-1.0832734784647973,0.7346557185329999,-0.60439748817012,-1.0832734784647973,0.7346557185329999,-0.60439748817012,-1.0832734784647973,0.7346557185329999,-0.60439748817012,-1.0832734784647973
